event_id,event_timestamp,event_name,event_type,customer_identifier,session_id,attempt_id,channel,device_type,os,network_type,step_name,step_sequence,status,error_code,location_raw,ingestion_timestamp,source_system
157,2026-03-27 23:23:33.910624,start,progress,+27833453515,S1092,A2874,Mobile App,Android,ios 26,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.910624,app
158,2026-03-25 01:03:33.910624,kyc_upload,progress,+27839779627,S2704,A892,Branch,Android,ios 26,3G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:33.910624,app
159,2026-03-25 19:15:33.910624,phone_entry,progress,+27835962695,S855,A3306,Branch,Android,Android 11,4G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:33.910624,app
160,2026-03-22 14:48:33.910624,personal_details,progress,+27835171116,S526,A74,Web,ios,ios 26,4G,personal_details,4,abandon,,Durban,2026-03-28 10:44:33.910624,app
161,2026-03-26 14:53:33.910624,start,progress,+27833875384,S1797,A3986,USSD,ios,ios 26,3G,start,1,fail,,johannesburg,2026-03-28 10:44:33.910624,app
162,2026-03-23 13:35:33.910624,otp,progress,+27833030240,S1146,A1820,Branch,Android,ios 26,4G,otp,3,abandon,,Cape town,2026-03-28 10:44:33.910624,app
163,2026-03-28 06:53:33.910624,phone_entry,progress,+27839142850,S692,A3468,Web,ios,ios 26,4G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.910624,app
164,2026-03-23 12:16:33.910624,phone_entry,progress,+27831727107,S1234,A4906,Branch,Android,ios 26,4G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:33.910624,app
165,2026-03-22 08:52:33.910624,phone_entry,progress,+27836415783,S1990,A4578,Branch,ios,Android 11,3G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.910624,app
166,2026-03-22 17:00:33.910624,kyc_upload,progress,+27837297972,S1409,A3716,Mobile App,ios,ios 26,3G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.910624,app
167,2026-03-27 01:04:33.910624,otp,progress,+27835112186,S1080,A1239,Mobile App,Android,Android 11,3G,otp,3,success,,Durban,2026-03-28 10:44:33.910624,app
168,2026-03-24 19:11:33.910624,otp,progress,+27839634389,S1683,A386,USSD,ios,Android 11,3G,otp,3,success,,Cape town,2026-03-28 10:44:33.910624,app
169,2026-03-26 11:41:33.910624,kyc_upload,progress,+27835989012,S2244,A2972,Web,Android,Android 11,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.910624,app
170,2026-03-24 01:16:33.910624,start,progress,+27832647900,S93,A270,Mobile App,ios,ios 26,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.910624,app
171,2026-03-23 12:33:33.910624,account_created,progress,+27834440174,S785,A1698,Web,Android,ios 26,4G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.910624,app
172,2026-03-24 18:13:33.910624,phone_entry,progress,+27831706308,S1959,A3809,Web,Android,Android 11,3G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.910624,app
173,2026-03-28 08:48:33.910624,phone_entry,progress,+27838621675,S2728,A311,Branch,Android,ios 26,4G,phone_entry,2,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
174,2026-03-28 09:38:33.910624,kyc_upload,progress,+27831710253,S1295,A1715,Web,ios,Android 11,3G,kyc_upload,5,abandon,,Durban,2026-03-28 10:44:33.910624,app
175,2026-03-25 13:02:33.910624,account_created,progress,+27833652863,S29,A3826,USSD,Android,ios 26,3G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.910624,app
176,2026-03-25 04:30:33.910624,start,progress,+27831567350,S1341,A1585,Mobile App,ios,ios 26,4G,start,1,success,,Cape town,2026-03-28 10:44:33.910624,app
177,2026-03-24 02:24:33.910624,personal_details,progress,+27833141720,S690,A631,USSD,Android,ios 26,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.910624,app
178,2026-03-28 03:26:33.910624,kyc_upload,progress,+27838480080,S1834,A348,Mobile App,ios,Android 11,4G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
179,2026-03-26 01:11:33.910624,personal_details,progress,+27832829905,S317,A766,Web,ios,Android 11,4G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.910624,app
180,2026-03-23 23:23:33.910624,personal_details,progress,+27837354884,S121,A4393,Web,Android,Android 11,3G,personal_details,4,fail,,Cape town,2026-03-28 10:44:33.910624,app
181,2026-03-22 05:22:33.910624,phone_entry,progress,+27835961916,S2532,A3605,Web,Android,Android 11,4G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.910624,app
182,2026-03-24 04:29:33.910624,otp,progress,+27836919972,S506,A4330,Web,Android,Android 11,4G,otp,3,fail,,Durban,2026-03-28 10:44:33.910624,app
183,2026-03-26 03:47:33.910624,otp,progress,+27835523894,S2468,A2920,Branch,Android,Android 11,3G,otp,3,abandon,,Durban,2026-03-28 10:44:33.910624,app
184,2026-03-22 23:42:33.910624,phone_entry,progress,+27838990866,S2450,A1872,Branch,Android,Android 11,3G,phone_entry,2,fail,,Durban,2026-03-28 10:44:33.910624,app
185,2026-03-22 08:49:33.910624,personal_details,progress,+27838705893,S781,A561,Web,Android,Android 11,3G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:33.910624,app
186,2026-03-24 05:32:33.910624,account_created,progress,+27832628456,S1559,A4260,Branch,Android,Android 11,4G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.910624,app
187,2026-03-26 23:43:33.910624,otp,progress,+27836767805,S707,A4709,Branch,ios,Android 11,4G,otp,3,fail,,Cape town,2026-03-28 10:44:33.910624,app
188,2026-03-28 05:33:33.910624,start,progress,+27836230214,S2822,A324,Web,ios,ios 26,3G,start,1,abandon,,Cape town,2026-03-28 10:44:33.910624,app
189,2026-03-23 20:52:33.910624,personal_details,progress,+27835036326,S602,A1296,Mobile App,ios,Android 11,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.910624,app
190,2026-03-25 11:39:33.910624,account_created,progress,+27831689918,S1824,A926,Branch,ios,Android 11,3G,account_created,6,fail,,Durban,2026-03-28 10:44:33.910624,app
191,2026-03-23 05:26:33.910624,phone_entry,progress,+27832631170,S1628,A2996,USSD,ios,ios 26,3G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.910624,app
192,2026-03-22 04:57:33.910624,kyc_upload,progress,+27833168519,S1322,A1112,Branch,ios,Android 11,4G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:33.910624,app
193,2026-03-25 11:14:33.910624,start,progress,+27839527035,S1876,A148,Web,ios,Android 11,4G,start,1,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
194,2026-03-22 09:37:33.910624,account_created,progress,+27835999186,S802,A3727,Mobile App,Android,Android 11,4G,account_created,6,success,,johannesburg,2026-03-28 10:44:33.910624,app
195,2026-03-21 16:28:33.910624,personal_details,progress,+27837922351,S1149,A2971,Mobile App,Android,Android 11,3G,personal_details,4,success,,Durban,2026-03-28 10:44:33.910624,app
196,2026-03-25 01:22:33.910624,otp,progress,+27835039987,S477,A2698,Mobile App,ios,Android 11,4G,otp,3,success,,Durban,2026-03-28 10:44:33.910624,app
197,2026-03-27 04:31:33.910624,otp,progress,+27831420991,S2798,A3218,Mobile App,Android,ios 26,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.910624,app
198,2026-03-21 18:47:33.910624,kyc_upload,progress,+27832919693,S1757,A4618,Branch,Android,ios 26,3G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.910624,app
199,2026-03-23 12:03:33.910624,start,progress,+27831925274,S1522,A801,Mobile App,Android,ios 26,4G,start,1,fail,,Cape town,2026-03-28 10:44:33.910624,app
200,2026-03-28 06:46:33.910624,personal_details,progress,+27832394428,S1950,A2751,Web,Android,Android 11,3G,personal_details,4,fail,,Cape town,2026-03-28 10:44:33.910624,app
201,2026-03-24 20:46:33.910624,otp,progress,+27838385407,S2295,A2177,Mobile App,ios,ios 26,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.910624,app
202,2026-03-27 13:49:33.910624,kyc_upload,progress,+27839434194,S1194,A4307,Branch,Android,Android 11,4G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.910624,app
203,2026-03-24 20:28:33.910624,phone_entry,progress,+27832493289,S2169,A2477,Branch,Android,ios 26,4G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.910624,app
204,2026-03-23 04:31:33.910624,kyc_upload,progress,+27838738911,S804,A1400,Web,Android,ios 26,4G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.910624,app
205,2026-03-23 15:22:33.910624,otp,progress,+27835150566,S262,A4911,Branch,ios,ios 26,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.910624,app
206,2026-03-24 18:15:33.910624,account_created,progress,+27833050569,S112,A1207,Mobile App,Android,ios 26,4G,account_created,6,fail,,Cape town,2026-03-28 10:44:33.910624,app
207,2026-03-26 00:57:33.910624,phone_entry,progress,+27832774063,S2537,A4703,Web,Android,Android 11,4G,phone_entry,2,success,,Cape town,2026-03-28 10:44:33.910624,app
208,2026-03-28 07:19:33.910624,phone_entry,progress,+27836488172,S1354,A423,Mobile App,ios,ios 26,4G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:33.910624,app
209,2026-03-27 06:18:33.910624,otp,progress,+27839066910,S3000,A4328,Mobile App,Android,ios 26,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.910624,app
210,2026-03-25 13:06:33.910624,kyc_upload,progress,+27839386034,S2685,A342,Branch,Android,Android 11,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.910624,app
211,2026-03-24 10:40:33.910624,otp,progress,+27833494123,S1590,A1300,Mobile App,ios,Android 11,4G,otp,3,success,,johannesburg,2026-03-28 10:44:33.910624,app
212,2026-03-24 09:26:33.910624,otp,progress,+27833137411,S1190,A3544,Branch,Android,ios 26,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.910624,app
213,2026-03-27 12:02:33.910624,start,progress,+27838517610,S2771,A3034,Web,Android,ios 26,3G,start,1,abandon,,Durban,2026-03-28 10:44:33.910624,app
214,2026-03-26 17:04:33.910624,start,progress,+27835456995,S406,A4365,Web,Android,Android 11,3G,start,1,fail,,johannesburg,2026-03-28 10:44:33.910624,app
215,2026-03-25 06:54:33.910624,start,progress,+27833896862,S1161,A370,USSD,ios,ios 26,3G,start,1,fail,,Cape town,2026-03-28 10:44:33.910624,app
216,2026-03-22 07:22:33.910624,account_created,progress,+27838643921,S1374,A555,Mobile App,Android,ios 26,4G,account_created,6,fail,,Durban,2026-03-28 10:44:33.910624,app
217,2026-03-22 09:18:33.910624,phone_entry,progress,+27832753042,S1924,A1035,Mobile App,ios,ios 26,4G,phone_entry,2,fail,,johannesburg,2026-03-28 10:44:33.910624,app
218,2026-03-22 12:07:33.910624,start,progress,+27838052212,S1870,A3459,Web,Android,ios 26,4G,start,1,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
219,2026-03-22 13:49:33.910624,start,progress,+27839351088,S1339,A2450,Web,Android,ios 26,3G,start,1,success,,johannesburg,2026-03-28 10:44:33.910624,app
220,2026-03-23 21:42:33.910624,account_created,progress,+27838180340,S2379,A2741,Mobile App,ios,ios 26,4G,account_created,6,success,,Cape town,2026-03-28 10:44:33.910624,app
221,2026-03-22 00:07:33.910624,account_created,progress,+27836719052,S2288,A1039,Mobile App,Android,ios 26,3G,account_created,6,success,,Cape town,2026-03-28 10:44:33.910624,app
222,2026-03-24 23:15:33.910624,account_created,progress,+27836535092,S2927,A668,Branch,ios,Android 11,4G,account_created,6,abandon,,Durban,2026-03-28 10:44:33.910624,app
223,2026-03-25 07:55:33.910624,start,progress,+27839469413,S1376,A1440,Web,Android,Android 11,3G,start,1,success,,johannesburg,2026-03-28 10:44:33.910624,app
224,2026-03-23 23:19:33.910624,phone_entry,progress,+27834777278,S166,A941,Mobile App,Android,ios 26,3G,phone_entry,2,fail,,Durban,2026-03-28 10:44:33.910624,app
225,2026-03-24 03:28:33.910624,account_created,progress,+27838287027,S1890,A3635,Web,ios,Android 11,4G,account_created,6,success,,Cape town,2026-03-28 10:44:33.910624,app
226,2026-03-24 14:29:33.910624,kyc_upload,progress,+27837883917,S2867,A2619,Web,ios,ios 26,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.910624,app
227,2026-03-21 18:03:33.910624,start,progress,+27832460956,S2981,A2914,Branch,Android,ios 26,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.910624,app
228,2026-03-26 19:03:33.910624,otp,progress,+27831652852,S1421,A1890,Branch,Android,Android 11,4G,otp,3,success,,Durban,2026-03-28 10:44:33.910624,app
229,2026-03-27 09:20:33.910624,account_created,progress,+27839259825,S2709,A3432,Web,Android,ios 26,4G,account_created,6,success,,Durban,2026-03-28 10:44:33.910624,app
230,2026-03-26 02:19:33.910624,personal_details,progress,+27837738664,S1157,A1198,Branch,ios,Android 11,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.910624,app
231,2026-03-22 09:36:33.910624,phone_entry,progress,+27834345811,S568,A484,Mobile App,ios,ios 26,4G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.910624,app
232,2026-03-26 14:10:33.910624,kyc_upload,progress,+27833772648,S119,A4492,Web,Android,Android 11,3G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.910624,app
233,2026-03-25 14:06:33.910624,start,progress,+27838703962,S1426,A2133,Web,Android,ios 26,4G,start,1,fail,,Cape town,2026-03-28 10:44:33.910624,app
234,2026-03-23 13:56:33.910624,otp,progress,+27839010663,S271,A3763,Mobile App,ios,ios 26,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.910624,app
235,2026-03-22 13:28:33.910624,kyc_upload,progress,+27831143840,S954,A2890,USSD,Android,ios 26,3G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:33.910624,app
236,2026-03-23 22:08:33.910624,start,progress,+27835925585,S1431,A992,Web,Android,ios 26,4G,start,1,abandon,,Durban,2026-03-28 10:44:33.910624,app
237,2026-03-26 22:51:33.910624,personal_details,progress,+27836421650,S1350,A4839,Mobile App,Android,ios 26,4G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:33.910624,app
238,2026-03-22 22:03:33.910624,kyc_upload,progress,+27831380941,S2222,A1263,Web,ios,Android 11,4G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.910624,app
239,2026-03-27 02:23:33.910624,otp,progress,+27834840650,S782,A4241,Mobile App,Android,Android 11,3G,otp,3,success,,Cape town,2026-03-28 10:44:33.910624,app
240,2026-03-25 01:18:33.910624,start,progress,+27835693980,S2847,A1643,USSD,Android,Android 11,4G,start,1,success,,Durban,2026-03-28 10:44:33.910624,app
241,2026-03-27 08:53:33.910624,account_created,progress,+27838874262,S2519,A483,Web,Android,ios 26,3G,account_created,6,success,,johannesburg,2026-03-28 10:44:33.910624,app
242,2026-03-26 07:03:33.910624,kyc_upload,progress,+27834033257,S1843,A362,Branch,Android,Android 11,4G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
243,2026-03-27 03:47:33.910624,phone_entry,progress,+27838099554,S2701,A2583,Branch,Android,ios 26,4G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.910624,app
244,2026-03-25 16:14:33.910624,personal_details,progress,+27834616591,S1045,A2846,Mobile App,ios,Android 11,3G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.910624,app
245,2026-03-27 04:28:33.910624,account_created,progress,+27831621631,S2492,A1889,Mobile App,ios,Android 11,4G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.910624,app
246,2026-03-28 02:57:33.910624,personal_details,progress,+27837791059,S2279,A1981,USSD,ios,Android 11,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.910624,app
247,2026-03-26 15:06:33.910624,account_created,progress,+27834090013,S2902,A695,USSD,Android,Android 11,3G,account_created,6,fail,,Durban,2026-03-28 10:44:33.910624,app
248,2026-03-22 07:22:33.910624,phone_entry,progress,+27835145496,S1283,A1372,Mobile App,Android,Android 11,3G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.910624,app
249,2026-03-23 22:26:33.910624,personal_details,progress,+27838336911,S2143,A23,Web,ios,ios 26,4G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.910624,app
250,2026-03-23 21:11:33.910624,account_created,progress,+27835712733,S186,A3055,USSD,ios,ios 26,3G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
251,2026-03-26 10:05:33.910624,account_created,progress,+27837421825,S1591,A159,Branch,Android,Android 11,3G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
252,2026-03-23 07:30:33.910624,otp,progress,+27833171580,S311,A3141,Branch,ios,Android 11,3G,otp,3,fail,,Cape town,2026-03-28 10:44:33.910624,app
253,2026-03-24 14:51:33.910624,start,progress,+27831786863,S2954,A3274,Mobile App,Android,ios 26,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.910624,app
254,2026-03-26 09:04:33.910624,start,progress,+27831689817,S1926,A3395,USSD,Android,ios 26,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.910624,app
255,2026-03-23 16:43:33.910624,kyc_upload,progress,+27838557385,S1959,A2018,Web,Android,ios 26,4G,kyc_upload,5,success,,johannesburg,2026-03-28 10:44:33.910624,app
256,2026-03-28 04:32:33.910624,start,progress,+27836872741,S1547,A4327,USSD,ios,ios 26,4G,start,1,abandon,,Durban,2026-03-28 10:44:33.910624,app
257,2026-03-28 02:15:33.910624,phone_entry,progress,+27837239242,S1285,A2532,Branch,Android,Android 11,3G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:33.910624,app
258,2026-03-25 02:47:33.910624,kyc_upload,progress,+27833223036,S1003,A2357,Branch,ios,ios 26,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.910624,app
259,2026-03-26 02:36:33.910624,phone_entry,progress,+27831945765,S1242,A2613,USSD,Android,ios 26,4G,phone_entry,2,fail,,Durban,2026-03-28 10:44:33.910624,app
260,2026-03-23 11:41:33.910624,personal_details,progress,+27838878309,S1431,A1354,Branch,ios,Android 11,4G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:33.910624,app
261,2026-03-26 23:18:33.910624,start,progress,+27838422740,S1457,A4947,USSD,Android,ios 26,4G,start,1,fail,,johannesburg,2026-03-28 10:44:33.910624,app
262,2026-03-23 21:15:33.910624,kyc_upload,progress,+27832656237,S539,A4107,Branch,ios,ios 26,3G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
263,2026-03-27 07:36:33.910624,personal_details,progress,+27839594218,S2903,A3083,Branch,Android,ios 26,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.910624,app
264,2026-03-27 01:15:33.910624,otp,progress,+27833160785,S2225,A2693,Web,ios,ios 26,4G,otp,3,fail,,Durban,2026-03-28 10:44:33.910624,app
265,2026-03-22 09:25:33.910624,personal_details,progress,+27838234400,S2626,A784,Mobile App,ios,Android 11,3G,personal_details,4,fail,,Durban,2026-03-28 10:44:33.910624,app
266,2026-03-24 03:46:33.910624,phone_entry,progress,+27835999563,S2238,A4514,USSD,ios,Android 11,3G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.910624,app
267,2026-03-24 04:07:33.910624,otp,progress,+27834890416,S2333,A4672,Branch,ios,ios 26,3G,otp,3,success,,Cape town,2026-03-28 10:44:33.910624,app
268,2026-03-26 05:19:33.910624,account_created,progress,+27834350793,S597,A2966,Branch,Android,Android 11,4G,account_created,6,fail,,Durban,2026-03-28 10:44:33.910624,app
269,2026-03-24 23:23:33.910624,account_created,progress,+27833851286,S2370,A2118,Web,Android,ios 26,3G,account_created,6,success,,Cape town,2026-03-28 10:44:33.910624,app
270,2026-03-21 12:04:33.910624,start,progress,+27838306308,S302,A68,Mobile App,ios,ios 26,3G,start,1,abandon,,johannesburg,2026-03-28 10:44:33.910624,app
271,2026-03-27 01:35:33.910624,account_created,progress,+27832409446,S593,A1572,Web,ios,Android 11,3G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.910624,app
272,2026-03-27 07:11:33.910624,start,progress,+27834586032,S2826,A4195,Web,ios,Android 11,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.910624,app
273,2026-03-22 22:34:33.910624,personal_details,progress,+27833027182,S1943,A3693,Mobile App,ios,ios 26,3G,personal_details,4,success,,Durban,2026-03-28 10:44:33.910624,app
274,2026-03-25 22:45:33.910624,phone_entry,progress,+27839856984,S140,A4122,USSD,Android,Android 11,3G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.910624,app
275,2026-03-26 18:36:33.910624,phone_entry,progress,+27831452187,S1607,A4903,USSD,Android,ios 26,4G,phone_entry,2,fail,,Durban,2026-03-28 10:44:33.910624,app
276,2026-03-26 04:14:33.910624,otp,progress,+27839806760,S2230,A744,Web,Android,Android 11,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.910624,app
277,2026-03-23 15:54:33.910624,kyc_upload,progress,+27832270509,S1514,A1796,Branch,Android,Android 11,3G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:33.910624,app
